AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2020;2;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;223,594;37,0301;260,6241
2020;2;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;437,698;11,3467;449,0447
2020;2;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;25,2791;2,8784;28,1575
2020;2;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;10,1138;0,7348;10,8486
2020;2;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;606,2018;39,8869;646,0887
2020;2;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;374,5289;30,8477;405,3766
2020;3;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;1271,6944;111,1348;1382,8292
2020;3;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;244,581;77,8644;322,4454
2020;3;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;1588,6717;405,984;1994,6557
2020;3;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;271,5416;66,2113;337,7529
2020;3;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;308,4886;301,6728;610,1614
2020;3;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;109,3109;32,8692;142,1801
2020;3;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;246,5065;12,765;259,2715
2020;3;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;12,7179;2,3341;15,052
2020;3;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;4,9056;0,6051;5,5107
2020;3;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;313,9612;33,1733;347,1345
2020;3;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;225,0833;31,5448;256,6281
2020;4;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;466,0644;59,0379;525,1023
2020;4;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;69,9287;58,8731;128,8018
2020;4;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;537,5584;349,6796;887,238
2020;4;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;45,4392;41,7494;87,1886
2020;4;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;311,7483;300,4874;612,2357
2020;4;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;24,9397;25,7248;50,6645
2020;4;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;154,3148;8,51;162,8248
2020;4;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;3,4805;0,7753;4,2558
2020;4;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;1,2102;0,1297;1,3399
2020;4;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;131,1134;15,5006;146,614
2020;4;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;108,6639;23,2665;131,9304
2020;5;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;1139,1905;125,4069;1264,5974
2020;5;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;205,9879;101,4679;307,4558
2020;5;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;1836,7072;443,619;2280,3262
2020;5;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;167,749;47,7624;215,5114
2020;5;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;777,0;407,1693;1184,1693
2020;5;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;59,3006;30,8279;90,1285
2020;5;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;405,6436;16,169;421,8126
2020;5;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;13,2128;2,0702;15,283
2020;5;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;5,4027;0,5835;5,9862
2020;5;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;294,3139;30,9025;325,2164
2020;5;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;233,1002;35,0304;268,1306
2020;6;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;2124,0402;194,5054;2318,5456
2020;6;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;424,4559;114,4905;538,9464
2020;6;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;3729,4223;538,4474;4267,8697
2020;6;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;437,4458;62,1799;499,6257
2020;6;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;2126,8227;518,889;2645,7117
2020;6;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;150,5543;27,2688;177,8231
2020;6;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;583,2191;20,7077;603,9268
2020;6;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;24,776;2,3506;27,1266
2020;6;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;8,7091;0,6051;9,3142
2020;6;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;564,3403;42,3551;606,6954
2020;6;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;335,9258;36,8603;372,7861
2020;7;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;2557,2709;210,1813;2767,4522
2020;7;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;687,3499;127,0383;814,3882
2020;7;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;7070,6407;599,1968;7669,8375
2020;7;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;837,7887;71,0627;908,8514
2020;7;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;4952,7084;579,3421;5532,0505
2020;7;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;351,3283;32,843;384,1713
2020;7;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;995,3871;25,8137;1021,2008
2020;7;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;41,1311;2,8207;43,9518
2020;7;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;20,1845;1,1022;21,2867
2020;7;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;734,5507;47,2916;781,8423
2020;7;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;381,8487;42,5245;424,3732
2020;8;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;2465,4774;190,684;2656,1614
2020;8;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;878,8909;113,0661;991,957
2020;8;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;7745,1079;531,9279;8277,0358
2020;8;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;1049,0636;80,9022;1129,9658
2020;8;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;6235,262;554,746;6790,008
2020;8;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;464,3292;30,9588;495,288
2020;8;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;1148,5671;26,0974;1174,6645
2020;8;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;39,1022;1,8227;40,9249
2020;8;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;23,1668;0,7348;23,9016
2020;8;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;675,7076;40,1831;715,8907
2020;8;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;384,55;33,8104;418,3604
2020;9;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;2435,1395;201,0565;2636,196
2020;9;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;613,8264;116,7966;730,623
2020;9;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;5009,3093;558,3021;5567,6114
2020;9;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;630,3401;81,3805;711,7206
2020;9;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;3727,9405;545,8558;4273,7963
2020;9;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;258,7399;30,0167;288,7566
2020;9;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;749,1642;21,8423;771,0065
2020;9;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;28,504;2,9032;31,4072
2020;9;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;14,3928;0,8212;15,214
2020;9;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;643,7192;44,231;687,9502
2020;9;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;367,8191;40,3459;408,165
2020;10;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;2224,4124;199,0288;2423,4412
2020;10;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;431,1028;96,8557;527,9585
2020;10;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;3388,0401;564,5252;3952,5653
2020;10;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;531,6723;70,4478;602,1201
2020;10;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;2614,0035;565,4142;3179,4177
2020;10;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;174,4211;28,6035;203,0246
2020;10;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;521,6634;19,2893;540,9527
2020;10;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;20,1243;2,1114;22,2357
2020;10;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;7,6502;0,6267;8,2769
2020;10;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;575,9904;45,1196;621,11
2020;10;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;343,8555;32,6776;376,5331
2020;11;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;1693,7728;191,3079;1885,0807
2020;11;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;267,1671;99,9757;367,1428
2020;11;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;2146,0847;550,8936;2696,9783
2020;11;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;275,7781;65,733;341,5111
2020;11;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;1236,6213;531,9279;1768,5492
2020;11;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;73,9556;23,4481;97,4037
2020;11;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;391,7439;20,1403;411,8842
2020;11;Principado de Asturias;Asturias;N-630;Permanente;O-159-0;11,7777;2,0042;13,7819
2020;11;Principado de Asturias;Asturias;N-634;Permanente;O-160-0;6,4616;0,7132;7,1748
2020;11;Principado de Asturias;Asturias;N-634;Permanente;O-161-0;419,6022;42,7501;462,3523
2020;11;Principado de Asturias;Asturias;N-634;Permanente;O-278-0;272,2262;35,7275;307,9537
2020;12;Principado de Asturias;Asturias;A-66;Permanente;O-22-0;1971,8049;184,1329;2155,9378
2020;12;Principado de Asturias;Asturias;A-8;Permanente;O-326-0;280,3254;93,6679;373,9933
2020;12;Principado de Asturias;Asturias;A-8;Permanente;O-330-0;2176,3113;412,7998;2589,1111
2020;12;Principado de Asturias;Asturias;A-8;Permanente;O-335-0;456,9881;94,2948;551,2829
2020;12;Principado de Asturias;Asturias;A-8;Permanente;O-473-0;1312,1876;422,8753;1735,0629
2020;12;Principado de Asturias;Asturias;A-8;Permanente;O-72-0;91,594;22,1134;113,7074
2020;12;Principado de Asturias;Asturias;N-625;Permanente;O-280-0;447,059;20,7077;467,7667
