AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;2;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-536-0;12148,4326;2432,6548;14581,0874
2019;2;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-537-0;7004,24;821,191;7825,431
2019;2;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-538-0;8253,9591;779,1421;9033,1012
2019;2;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-539-0;11402,0645;1231,4773;12633,5418
2019;2;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-463-0;11279,705;1227,7596;12507,4646
2019;2;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-464-0;4032,1313;406,8853;4439,0166
2019;2;Comunitat Valenciana;Alicante/Alacant;A-7;Permanente;A-217-0;5804,5278;1127,6479;6932,1757
2019;2;Comunitat Valenciana;Castellón/Castelló;A-7;Permanente;CS-37-0;1658,4919;556,4274;2214,9193
2019;2;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-187-0;3812,0411;1140,9794;4953,0205
2019;2;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-201-0;439,4656;157,4243;596,8899
2019;2;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-302-0;5827,1465;2257,22;8084,3665
2019;2;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-449-0;281,3538;36,3283;317,6821
2019;2;Comunitat Valenciana;Alicante/Alacant;A-70;Permanente;A-81-0;82203,0;5934,0;88137,0
2019;2;Comunitat Valenciana;Castellón/Castelló;CS-22;Permanente;CS-89-0;11852,8589;1905,8238;13758,6827
2019;2;Comunitat Valenciana;Castellón/Castelló;N-225;Permanente;CS-9-0;0,0;0,0;0,0
2019;2;Comunitat Valenciana;Castellón/Castelló;N-232;Permanente;CS-50-0;307,1247;79,8524;386,9771
2019;2;Comunitat Valenciana;Alicante/Alacant;N-325;Permanente;A-3-0;960,0362;64,9033;1024,9395
2019;2;Comunitat Valenciana;Valencia/València;N-330;Permanente;V-300-0;295,7306;17,8651;313,5957
2019;2;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-188-0;2009,3476;172,9945;2182,3421
2019;2;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-190-0;2677,146;116,4793;2793,6253
2019;2;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-79-0;1289,8978;58,136;1348,0338
2019;2;Comunitat Valenciana;Alicante/Alacant;N-340;Permanente;A-216-0;45,1072;3,4954;48,6026
2019;2;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-13-0;917,184;53,3318;970,5158
2019;2;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-145-0;991,4806;142,3407;1133,8213
2019;2;Comunitat Valenciana;Valencia/València;N-420;Permanente;V-66-0;12,1475;2,3809;14,5284
2019;2;Comunitat Valenciana;Valencia/València;V-21;Permanente;V-71-0;70084,0009;1528,0;71612,0009
2019;2;Comunitat Valenciana;Valencia/València;V-31;Permanente;V-301-0;103234,0883;7392,8826;110626,9709
2019;3;Comunitat Valenciana;Valencia/València;A-3;Permanente;V-385-0;5059,579;1886,7935;6946,3725
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-508-0;3220,1447;587,1392;3807,2839
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-509-0;4911,3776;2182,8346;7094,2122
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-510-0;5199,2278;2207,8784;7407,1062
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-511-0;7381,1346;2388,1323;9769,2669
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-512-0;8744,9425;2313,6193;11058,5618
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-513-0;9617,458;2415,0314;12032,4894
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-514-0;10240,7718;2430,1813;12670,9531
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-515-0;13403,4078;2515,825;15919,2328
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-516-0;12271,7975;2655,8853;14927,6828
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-536-0;12567,3767;2413,7946;14981,1713
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-537-0;7242,6206;793,3645;8035,9851
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-538-0;8414,4254;736,1656;9150,591
2019;3;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-539-0;11381,6583;1204,2693;12585,9276
2019;3;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-463-0;11409,2021;1218,3497;12627,5518
2019;3;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-464-0;4272,4592;433,2787;4705,7379
2019;3;Comunitat Valenciana;Alicante/Alacant;A-7;Permanente;A-217-0;5896,2157;1121,8421;7018,0578
2019;3;Comunitat Valenciana;Castellón/Castelló;A-7;Permanente;CS-37-0;1674,0931;543,2091;2217,3022
2019;3;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-187-0;4017,9704;1150,1945;5168,1649
2019;3;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-201-0;445,9634;135,8452;581,8086
2019;3;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-302-0;5989,7466;2179,6129;8169,3595
2019;3;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-449-0;284,8653;37,0726;321,9379
2019;3;Comunitat Valenciana;Alicante/Alacant;A-70;Permanente;A-81-0;81842,0;6045,0;87887,0
2019;3;Comunitat Valenciana;Castellón/Castelló;CS-22;Permanente;CS-89-0;11383,769;1780,9915;13164,7605
2019;3;Comunitat Valenciana;Castellón/Castelló;N-225;Permanente;CS-9-0;0,0;0,0;0,0
2019;3;Comunitat Valenciana;Castellón/Castelló;N-232;Permanente;CS-50-0;370,1661;75,488;445,6541
2019;3;Comunitat Valenciana;Alicante/Alacant;N-325;Permanente;A-3-0;945,8564;64,5227;1010,3791
2019;3;Comunitat Valenciana;Valencia/València;N-330;Permanente;V-300-0;297,246;18,5829;315,8289
2019;3;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-188-0;1999,5215;167,6935;2167,215
2019;3;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-190-0;2805,8997;124,6204;2930,5201
2019;3;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-79-0;1296,8282;62,8957;1359,7239
2019;3;Comunitat Valenciana;Alicante/Alacant;N-340;Permanente;A-216-0;44,3336;3,3406;47,6742
2019;3;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-13-0;952,0029;53,9448;1005,9477
2019;3;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-145-0;1117,3927;142,5859;1259,9786
2019;3;Comunitat Valenciana;Valencia/València;N-420;Permanente;V-66-0;13,0707;2,2594;15,3301
2019;3;Comunitat Valenciana;Valencia/València;V-21;Permanente;V-71-0;69166,9976;1567,0;70733,9976
2019;3;Comunitat Valenciana;Valencia/València;V-31;Permanente;V-301-0;100102,261;7276,6643;107378,9253
2019;4;Comunitat Valenciana;Valencia/València;A-3;Permanente;V-385-0;5065,9155;1876,7129;6942,6284
2019;4;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-508-0;3300,2233;583,1198;3883,3431
