iter	RMSE
1007	0.06397505831
1008	0.06390590627
1009	0.06389627331
1010	0.06388868774
1011	0.06385322593
1012	0.06384043019
1013	0.06379294424
1014	0.06376140611
1015	0.06370296705
1016	0.06369969673
1017	0.06362078418
1018	0.06360864447
1019	0.06354789197
1020	0.06348050966
1021	0.06341779259
1022	0.06338208799
1023	0.06332884025
1024	0.0632793577
1025	0.0632576886
1026	0.06322166322
1027	0.0631966413
1028	0.06311545146
1029	0.06309360185
1030	0.06305534899
1031	0.06301829566
1032	0.06299325396
1033	0.06295873002
1034	0.06292633938
1035	0.06283434648
1036	0.06277958549
1037	0.06273623837
1038	0.06267430537
1039	0.0625721609
1040	0.0625166817
1041	0.06246674917
1042	0.06234282826
1043	0.06228143877
1044	0.06227147875
1045	0.06221949222
1046	0.06215993482
1047	0.06212635961
1048	0.06206012328
1049	0.06200182673
1050	0.06199872433
1051	0.0619457197
1052	0.06194263678
1053	0.0619084775
1054	0.06185769166
1055	0.06171664344
1056	0.06165828937
1057	0.06163940174
1058	0.06157356871
1059	0.06157083158
1060	0.06156396409
1061	0.06147098852
1062	0.06146497647
1063	0.06140806423
1064	0.06136779652
1065	0.06133699273
1066	0.06128880802
1067	0.06115597358
1068	0.06106825314
1069	0.06105133421
1070	0.06102153553
1071	0.06097042074
1072	0.06094104803
1073	0.06089540884
1074	0.06083908695
1075	0.06080109625
1076	0.06075869644
1077	0.06075158317
1078	0.0607275082
1079	0.06067254556
1080	0.06064464282
1081	0.06064035065
1082	0.06061148087
1083	0.06054233456
1084	0.06053117775
1085	0.06050740181
1086	0.0604743636
1087	0.06044756787
1088	0.06043781957
1089	0.06036372542
1090	0.06032450018
1091	0.06028202283
1092	0.06016319061
1093	0.06011275277
1094	0.06007478129
1095	0.06003788034
1096	0.060021317
1097	0.05996666075
1098	0.05989942674
1099	0.05985910948
1100	0.05983953633
1101	0.05980606194
1102	0.05977269238
1103	0.05970699588
1104	0.0596672922
1105	0.05963795599
1106	0.05959572622
1107	0.05953073112
1108	0.05950210563
1109	0.05946195376
1110	0.05941114618
1111	0.05940371407
1112	0.05939737648
1113	0.05935418778
1114	0.05931294117
1115	0.05929179524
1116	0.05925153428
1117	0.05919042542
1118	0.0591627463
1119	0.0590929844
1120	0.05903550769
1121	0.05898173271
1122	0.05893941113
1123	0.0589233513
1124	0.0588985148
1125	0.05886434052
1126	0.05879614497
1127	0.0587565033
1128	0.05871290394
1129	0.05867414628
1130	0.05865750537
1131	0.05865326789
1132	0.05864390729
1133	0.05863121145
1134	0.05859035811
1135	0.05858149816
1136	0.05855179358
1137	0.05851053791
1138	0.05841669098
1139	0.05834484295
1140	0.05833543154
1141	0.05832065589
1142	0.0582717275
1143	0.05826719967
1144	0.0582284164
1145	0.05819983563
1146	0.05815100845
1147	0.05810966272
1148	0.05807571121
1149	0.0580631564
1150	0.05802197534
1151	0.0579698977
1152	0.05792622389
1153	0.05789121728
1154	0.05784014899
1155	0.0578065301
1156	0.05777335518
1157	0.05775517836
1158	0.05770237689
1159	0.05764902478
1160	0.05762394222
1161	0.05761489923
1162	0.05758693484
1163	0.05756680043
1164	0.05754261905
1165	0.0575327952
1166	0.05748088773
1167	0.0574367336
1168	0.05738967732
1169	0.05735140268
1170	0.05734766661
1171	0.05727341845
1172	0.05724339346
1173	0.05721108284
1174	0.05719320223
1175	0.05713578208
1176	0.05706928746
1177	0.05704929078
1178	0.05699307244
1179	0.0569737242
1180	0.05693304124
1181	0.05690858556
1182	0.05686860724
1183	0.05681830996
1184	0.0567924175
1185	0.05674428614
1186	0.05670028049
1187	0.05663374513
1188	0.0565904395
1189	0.05654293285
1190	0.05653282379
1191	0.0564791985
1192	0.05647008632
1193	0.05645409348
1194	0.05644815356
1195	0.05639385196
1196	0.05634316806
1197	0.05631043655
1198	0.05623225558
1199	0.05615343338
1200	0.05611913154
1201	0.05610649849
1202	0.05610054484
1203	0.05606531539
1204	0.05605855532
1205	0.05601564412
1206	0.05597658647
1207	0.05597079429
1208	0.05596221342
1209	0.05593178683
1210	0.05590503071
1211	0.05586233539
1212	0.05585127484
1213	0.0558050847
1214	0.05578529839
1215	0.05574764654
1216	0.05574111072
1217	0.05570346597
1218	0.05569021917
1219	0.0556400248
1220	0.05559624928
1221	0.0555150196
1222	0.05545398772
1223	0.05539672537
1224	0.05538072761
1225	0.05533305585
1226	0.05529275069
1227	0.05527693386
1228	0.05522098647
1229	0.0551690684
1230	0.05508868129
1231	0.05504637891
1232	0.05503832723
1233	0.05502598778
1234	0.05496495888
1235	0.05494710714
1236	0.05494040455
1237	0.05492024467
1238	0.05489605284
1239	0.05486275738
1240	0.0548426428
1241	0.05479603301
1242	0.05477519252
1243	0.05474343956
1244	0.05472870468
1245	0.05471635516
1246	0.05465031214
1247	0.05460555811
1248	0.05457978159
1249	0.0545468475
1250	0.05451286078
1251	0.05446825358
1252	0.05443094833
1253	0.05442067073
1254	0.05436098939
1255	0.05431886118
1256	0.05430127717
1257	0.05424782504
1258	0.05419645897
1259	0.05415290629
1260	0.05413699625
1261	0.05412428123
1262	0.05408729192
1263	0.05401243354
1264	0.0539656169
1265	0.05394005007
1266	0.05391230544
1267	0.05388960117
1268	0.05388403106
1269	0.05386993942
1270	0.05383885028
1271	0.05382941756
1272	0.05382712671
1273	0.05375032279
1274	0.05371497035
1275	0.05369416868
1276	0.05365531591
1277	0.05362903405
1278	0.05360786101
1279	0.05357011611
1280	0.05356509639
1281	0.05352599185
1282	0.05349222011
1283	0.05345993424
1284	0.05343502351
1285	0.05342880326
1286	0.05340055844
1287	0.05337256287
1288	0.05335685943
1289	0.05335025376
1290	0.0532957572
1291	0.05327691362
1292	0.05324462055
1293	0.05319827589
1294	0.05315981569
1295	0.05311595222
1296	0.05310566899
1297	0.05308663889
1298	0.05304413508
1299	0.05303400976
1300	0.05302437807
1301	0.05301794083
1302	0.05296332157
1303	0.05291876762
1304	0.05288278363
1305	0.05282123666
1306	0.05279412024
1307	0.05275329442
1308	0.05274167127
1309	0.05272689495
1310	0.05269680292
1311	0.05265498134
1312	0.05264152036
1313	0.05261562332
1314	0.05256050974
1315	0.0525367275
1316	0.05249845144
1317	0.0524932813
1318	0.0524797162
1319	0.05246137097
1320	0.05243170831
1321	0.05240767347
1322	0.05236894666
1323	0.0523559074
1324	0.05231909081
1325	0.05228277055
1326	0.05225254023
1327	0.05224622944
1328	0.05221459781
1329	0.05217835084
1330	0.05215437245
1331	0.0521400991
1332	0.05208633686
1333	0.05205775173
1334	0.05201344692
1335	0.05198738271
1336	0.05194610535
1337	0.05192997461
1338	0.05192166413
1339	0.05190849498
1340	0.05187750078
1341	0.05186288317
1342	0.05181494906
1343	0.05179590254
1344	0.05178178881
1345	0.05177342917
1346	0.05173607035
1347	0.05171097657
1348	0.05170907248
1349	0.05167884977
1350	0.05166170256
1351	0.05163909792
1352	0.05159163503
1353	0.05156751307
1354	0.05152665366
1355	0.05150944495
1356	0.05146525591
1357	0.05144775195
1358	0.05140214662
1359	0.05137034628
1360	0.05132225006
1361	0.0512583121
1362	0.05122795944
1363	0.05118955198
1364	0.05117708608
1365	0.05112910627
1366	0.05110473657
1367	0.05105700926
1368	0.05105214405
1369	0.05104713691
1370	0.05103740088
1371	0.05103464103
1372	0.0510185092
1373	0.05100777695
1374	0.05099683601
1375	0.05095719411
1376	0.05092165492
1377	0.05091528935
1378	0.05088107339
1379	0.05087761428
1380	0.05086366548
1381	0.05085750848
1382	0.05083119937
1383	0.05077810424
1384	0.05075405379
1385	0.05072358452
1386	0.05068257772
1387	0.05066671395
1388	0.05063580194
1389	0.05060662276
1390	0.05057347722
1391	0.05056015835
1392	0.05052306233
1393	0.05051541058
1394	0.05048457777
1395	0.05044497966
1396	0.05041005893
1397	0.05040407844
1398	0.05037951696
1399	0.0503496304
1400	0.05034116862
1401	0.05033818161
1402	0.05033476978
1403	0.05030646758
1404	0.05029679296
1405	0.05026171817
1406	0.05019736376
1407	0.05016269366
1408	0.05013183615
1409	0.05010331438
1410	0.05004230209
1411	0.0500045332
1412	0.04997826699
1413	0.04995398949
1414	0.04990508428
1415	0.04985731049
1416	0.0498545528
1417	0.04983550409
1418	0.04980443588
1419	0.04977520905
1420	0.04974898409
1421	0.0497367389
1422	0.04973105949
1423	0.04969861574
1424	0.04966848923
1425	0.0496160227
1426	0.04958801639
1427	0.04954696414
1428	0.0495430117
1429	0.04953237851
1430	0.0495191729
1431	0.04949932913
1432	0.04948031123
1433	0.04943086913
1434	0.04937116526
1435	0.04935689994
1436	0.04933513569
1437	0.04933213291
1438	0.04931252305
1439	0.04928661068
1440	0.04925412186
1441	0.04922556019
1442	0.04921093276
1443	0.04920770699
1444	0.04920470362
1445	0.04918999368
1446	0.04915083076
1447	0.04912085623
1448	0.04909376016
1449	0.0490321542
1450	0.04899707076
1451	0.04898311713
1452	0.0489667461
1453	0.04892894356
1454	0.04890747028
1455	0.0489039986
1456	0.04887267741
1457	0.04883439782
1458	0.04883129774
1459	0.0487862469
1460	0.04874662175
1461	0.04874147501
1462	0.04872655156
1463	0.04871231987
1464	0.04870412661
1465	0.04866080968
1466	0.04864006214
1467	0.04859582952
1468	0.04856481513
1469	0.04855614849
1470	0.04851444353
1471	0.04846701579
1472	0.04844796069
1473	0.04844640544
1474	0.04843800751
1475	0.04840460381
1476	0.0483911436
1477	0.04837689626
1478	0.0483371675
1479	0.04829450208
1480	0.04826504845
1481	0.04821340805
1482	0.04818681473
1483	0.0481819361
1484	0.04813310549
1485	0.04811020217
1486	0.04808317757
1487	0.04804588345
1488	0.04802025061
1489	0.04801512069
1490	0.04800814293
1491	0.04798649622
1492	0.04795438981
1493	0.04792010069
1494	0.04790014827
1495	0.04789452143
1496	0.04783720012
1497	0.04781056367
1498	0.04776103866
1499	0.04775507828
