Provincias,Año,Mes,Turistas_totales,Turistas_pasados,lag_estacional,lag_1,lag_2,lag_3,lag_4,log_ratio,log_lag_1,log_lag_2,log_lag_3,log_lag_4,log_lag_estacional,media_lag_2,media_lag_3,tendencia_corta
Burgos,2006,7,28064.0,21250.0,27487.0,21250.0,20740.0,31228.0,27487.0,0.2781307208193464,9.96415923206886,9.939867696628879,10.349102429271342,10.221504824783981,10.221504824783981,9.95201346434887,10.08437645265636,0.02429153543998197
Burgos,2006,8,31475.0,28064.0,31228.0,28064.0,21250.0,20740.0,31228.0,0.11470596374063824,10.2422785273763,9.96415923206886,9.939867696628879,10.349102429271342,10.349102429271342,10.10321887972258,10.048768485358012,0.2781192953074392
Burgos,2007,5,23458.0,31475.0,20740.0,31475.0,28064.0,21250.0,20740.0,-0.29398199183109774,10.356980629654874,10.2422785273763,9.96415923206886,9.939867696628879,9.939867696628879,10.299629578515587,10.187806129700013,0.11470210227857436
Burgos,2007,6,20763.0,23458.0,21250.0,23458.0,31475.0,28064.0,21250.0,-0.122039031571477,10.063009495553013,10.356980629654874,10.2422785273763,9.96415923206886,9.96415923206886,10.209995062603944,10.220756217528063,-0.29397113410186115
Burgos,2007,7,24939.0,20763.0,28064.0,20763.0,23458.0,31475.0,28064.0,0.1832602866892259,9.94097599694712,10.063009495553013,10.356980629654874,10.2422785273763,10.2422785273763,10.001992746250068,10.120322040718337,-0.12203349860589263
Burgos,2007,8,32375.0,24939.0,31475.0,24939.0,20763.0,23458.0,31475.0,0.26095367680264125,10.124228219234027,9.94097599694712,10.063009495553013,10.356980629654874,10.356980629654874,10.032602108090574,10.042737903911387,0.18325222228690663
Burgos,2008,5,26219.0,32375.0,23458.0,32375.0,24939.0,20763.0,23458.0,-0.21090218123677573,10.385172686555702,10.124228219234027,9.94097599694712,10.063009495553013,10.063009495553013,10.254700452894864,10.150125634245617,0.260944467321675
Burgos,2008,6,22220.0,26219.0,20763.0,26219.0,32375.0,24939.0,20763.0,-0.16549155457144238,10.174277757317691,10.385172686555702,10.124228219234027,9.94097599694712,9.94097599694712,10.279725221936697,10.227892887702474,-0.21089492923801068
Burgos,2008,7,29580.0,22220.0,24939.0,22220.0,26219.0,32375.0,24939.0,0.2861056730711695,10.008793066681399,10.174277757317691,10.385172686555702,10.124228219234027,10.124228219234027,10.091535411999544,10.189414503518263,-0.16548469063629234
Burgos,2008,8,34459.0,29580.0,32375.0,29580.0,22220.0,26219.0,32375.0,0.15267175424342483,10.294887542319458,10.008793066681399,10.174277757317691,10.385172686555702,10.385172686555702,10.151840304500428,10.159319455439515,0.286094475638059
Burgos,2009,5,22149.0,34459.0,26219.0,34459.0,29580.0,22220.0,26219.0,-0.4419778627809414,10.44755451008192,10.294887542319458,10.008793066681399,10.174277757317691,10.174277757317691,10.37122102620069,10.250411706360927,0.15266696776246214
Burgos,2009,6,20526.0,22149.0,22220.0,22149.0,34459.0,29580.0,22220.0,-0.07609997352161457,10.005592775473282,10.44755451008192,10.294887542319458,10.008793066681399,10.008793066681399,10.226573642777602,10.249344942624887,-0.44196173460863797
Burgos,2009,7,28343.0,20526.0,29580.0,20526.0,22149.0,34459.0,29580.0,0.322687710881814,9.929496371717178,10.005592775473282,10.44755451008192,10.294887542319458,10.294887542319458,9.96754457359523,10.12754788575746,-0.07609640375610383
Burgos,2009,8,35394.0,28343.0,34459.0,28343.0,20526.0,22149.0,34459.0,0.22216222814365594,10.252170646545308,9.929496371717178,10.005592775473282,10.44755451008192,10.44755451008192,10.090833509131244,10.062419931245257,0.32267427482812927
Burgos,2010,5,23077.0,35394.0,22149.0,35394.0,28343.0,20526.0,22149.0,-0.42770586372655117,10.47432584620829,10.252170646545308,9.929496371717178,10.005592775473282,10.005592775473282,10.363248246376799,10.218664288156925,0.22215519966298203
Burgos,2010,6,22996.0,23077.0,20526.0,23077.0,35394.0,28343.0,20526.0,-0.0035161627613966573,10.046635061754612,10.47432584620829,10.252170646545308,9.929496371717178,9.929496371717178,10.260480453981451,10.257710518169404,-0.42769078445367725
Burgos,2010,7,30687.0,22996.0,28343.0,22996.0,23077.0,35394.0,28343.0,0.288518824381935,10.043119051621321,10.046635061754612,10.47432584620829,10.252170646545308,10.252170646545308,10.044877056687966,10.18802665319474,-0.0035160101332909477
Burgos,2010,8,34847.0,30687.0,35394.0,30687.0,22996.0,23077.0,35394.0,0.12712793814440637,10.331626977683165,10.043119051621321,10.046635061754612,10.47432584620829,10.47432584620829,10.187373014652243,10.140460363686365,0.2885079260618433
Burgos,2011,5,26580.0,34847.0,23077.0,34847.0,30687.0,22996.0,23077.0,-0.2708079970022865,10.458751025732687,10.331626977683165,10.043119051621321,10.046635061754612,10.046635061754612,10.395189001707926,10.277832351679058,0.12712404804952193
Burgos,2011,6,21677.0,26580.0,22996.0,26580.0,34847.0,30687.0,22996.0,-0.2039072626723133,10.187951953831922,10.458751025732687,10.331626977683165,10.043119051621321,10.043119051621321,10.323351489782304,10.326109985749257,-0.2707990719007647
Burgos,2011,7,32692.0,21677.0,30687.0,21677.0,26580.0,34847.0,30687.0,0.41087860904109696,9.984053200375696,10.187951953831922,10.458751025732687,10.331626977683165,10.331626977683165,10.086002577103809,10.210252059980101,-0.203898753456226
Burgos,2011,8,40770.0,32692.0,34847.0,32692.0,21677.0,26580.0,34847.0,0.22081611717727867,10.394916266691387,9.984053200375696,10.187951953831922,10.458751025732687,10.458751025732687,10.189484733533542,10.188973806966336,0.4108630663156916
Burgos,2012,5,24330.0,40770.0,26580.0,40770.0,32692.0,21677.0,26580.0,-0.5162363600357303,10.615726323351593,10.394916266691387,9.984053200375696,10.187951953831922,10.187951953831922,10.50532129502149,10.331565263472891,0.2208100566602056
Burgos,2012,6,21818.0,24330.0,21677.0,24330.0,40770.0,32692.0,21677.0,-0.10897483961986687,10.09950653645368,10.615726323351593,10.394916266691387,9.984053200375696,9.984053200375696,10.357616429902636,10.37004970883222,-0.5162197868979135
Burgos,2012,7,34207.0,21818.0,32692.0,21818.0,24330.0,40770.0,32692.0,0.4496949843118099,9.99053642882265,10.09950653645368,10.615726323351593,10.394916266691387,10.394916266691387,10.045021482638166,10.235256429542643,-0.10897010763102877
Burgos,2012,8,39619.0,34207.0,40770.0,34207.0,21818.0,24330.0,40770.0,0.14687849968661126,10.440214813824772,9.99053642882265,10.09950653645368,10.615726323351593,10.615726323351593,10.215375621323712,10.176752593033703,0.4496783850021213
Burgos,2013,5,27228.0,39619.0,24330.0,39619.0,34207.0,21818.0,24330.0,-0.37506294558828124,10.587089320252542,10.440214813824772,9.99053642882265,10.09950653645368,10.09950653645368,10.513652067038656,10.339280187633321,0.14687450642776945
Burgos,2013,6,23970.0,27228.0,21818.0,27228.0,39619.0,34207.0,21818.0,-0.12744280713941158,10.212037860792206,10.587089320252542,10.440214813824772,9.99053642882265,9.99053642882265,10.399563590522373,10.41311399828984,-0.3750514594603356
Burgos,2013,7,35737.0,23970.0,34207.0,23970.0,27228.0,39619.0,34207.0,0.39938351819835205,10.08460004537341,10.212037860792206,10.587089320252542,10.440214813824772,10.440214813824772,10.148318953082807,10.294575742139385,-0.12743781541879606
Burgos,2013,8,47400.0,35737.0,39619.0,35737.0,23970.0,27228.0,39619.0,0.28243566205638615,10.483969827438607,10.08460004537341,10.212037860792206,10.587089320252542,10.587089320252542,10.284284936406008,10.260202577868073,0.3993697820651967
Burgos,2014,5,29975.0,47400.0,27228.0,47400.0,35737.0,23970.0,27228.0,-0.4582585277874536,10.766398604507042,10.483969827438607,10.08460004537341,10.212037860792206,10.212037860792206,10.625184215972824,10.444989492439687,0.2824287770684357
Burgos,2014,6,25636.0,29975.0,23970.0,29975.0,47400.0,35737.0,23970.0,-0.15636608727159818,10.308152340473523,10.766398604507042,10.483969827438607,10.08460004537341,10.08460004537341,10.537275472490283,10.519506924139725,-0.4582462640335194
Burgos,2014,7,37556.0,25636.0,35737.0,25636.0,29975.0,47400.0,35737.0,0.38183553875432175,10.151791899508838,10.308152340473523,10.766398604507042,10.483969827438607,10.483969827438607,10.229972119991182,10.408780948163136,-0.1563604409646846
Burgos,2014,8,48314.0,37556.0,47400.0,37556.0,25636.0,29975.0,47400.0,0.25188822133482347,10.533615057927772,10.151791899508838,10.308152340473523,10.766398604507042,10.766398604507042,10.342703478718306,10.331186432636711,0.3818231584189338
Burgos,2015,5,31641.0,48314.0,29975.0,48314.0,37556.0,25636.0,29975.0,-0.4232676257685384,10.78549735043341,10.533615057927772,10.151791899508838,10.308152340473523,10.308152340473523,10.659556204180591,10.490301435956674,0.25188229250563765
Burgos,2015,6,26869.0,31641.0,25636.0,31641.0,48314.0,37556.0,25636.0,-0.16348054225400332,10.362240631009008,10.78549735043341,10.533615057927772,10.151791899508838,10.151791899508838,10.57386899072121,10.560451013123396,-0.42325671942440124
Burgos,2015,7,42459.0,26869.0,37556.0,26869.0,31641.0,48314.0,37556.0,0.4575656987112282,10.198765701609537,10.362240631009008,10.78549735043341,10.533615057927772,10.533615057927772,10.280503166309273,10.44883456101732,-0.16347492939947195
Burgos,2015,8,50056.0,42459.0,48314.0,42459.0,26869.0,31641.0,48314.0,0.16460347427624988,10.656317735257247,10.198765701609537,10.362240631009008,10.78549735043341,10.78549735043341,10.427541718433393,10.405774689291931,0.45755203364771013
Burgos,2016,5,34749.0,50056.0,31641.0,50056.0,42459.0,26869.0,31641.0,-0.36499158407774246,10.82091763510371,10.656317735257247,10.198765701609537,10.362240631009008,10.362240631009008,10.738617685180479,10.558667023990166,0.16459989984646306
Burgos,2016,6,29417.0,34749.0,26869.0,34749.0,50056.0,42459.0,26869.0,-0.16657805609246346,10.455934850992938,10.82091763510371,10.656317735257247,10.198765701609537,10.198765701609537,10.638426243048324,10.644390073784631,-0.36498278411077223
Burgos,2016,7,49287.0,29417.0,42459.0,29417.0,34749.0,50056.0,42459.0,0.5160876160664536,10.289362010879287,10.455934850992938,10.82091763510371,10.656317735257247,10.656317735257247,10.372648430936113,10.522071498991979,-0.16657284011365014
Burgos,2016,8,53300.0,49287.0,50056.0,49287.0,29417.0,34749.0,50056.0,0.07827597657948893,10.805435922694407,10.289362010879287,10.455934850992938,10.82091763510371,10.82091763510371,10.547398966786847,10.516910928188878,0.5160739118151199
Burgos,2017,5,40358.0,53300.0,34749.0,53300.0,49287.0,29417.0,34749.0,-0.2781466909281054,10.883710371704016,10.805435922694407,10.289362010879287,10.455934850992938,10.455934850992938,10.844573147199212,10.659502768425904,0.07827444900960856
Burgos,2017,6,33353.0,40358.0,29417.0,40358.0,53300.0,49287.0,29417.0,-0.19064191690528176,10.605569697153653,10.883710371704016,10.805435922694407,10.289362010879287,10.289362010879287,10.744640034428834,10.764905330517358,-0.27814067455036273
Burgos,2017,7,49858.0,33353.0,49287.0,33353.0,40358.0,53300.0,49287.0,0.4020312416379994,10.414932984181524,10.605569697153653,10.883710371704016,10.805435922694407,10.805435922694407,10.510251340667589,10.634737684346398,-0.19063671297212892
Burgos,2017,8,52704.0,49858.0,53300.0,49858.0,33353.0,40358.0,53300.0,0.055512389018819164,10.816954300719182,10.414932984181524,10.605569697153653,10.883710371704016,10.883710371704016,10.615943642450354,10.612485660684788,0.4020213165376578
Burgos,2018,5,32880.0,52704.0,40358.0,52704.0,49858.0,33353.0,40358.0,-0.4718267838072503,10.872465606689289,10.816954300719182,10.414932984181524,10.605569697153653,10.605569697153653,10.844709953704236,10.701450963863332,0.05551130597010712
Burgos,2018,6,30152.0,32880.0,33353.0,32880.0,52704.0,49858.0,33353.0,-0.08661331422314511,10.400650262332935,10.872465606689289,10.816954300719182,10.414932984181524,10.414932984181524,10.636557934511112,10.69669005658047,-0.4718153443563544
Burgos,2018,7,46394.0,30152.0,49858.0,30152.0,32880.0,52704.0,49858.0,0.43091888456124394,10.314039699692849,10.400650262332935,10.872465606689289,10.816954300719182,10.816954300719182,10.357344981012892,10.529051856238357,-0.08661056264008593
Burgos,2018,8,51115.0,46394.0,52704.0,46394.0,30152.0,32880.0,52704.0,0.09690785568289861,10.744946973787279,10.314039699692849,10.400650262332935,10.872465606689289,10.872465606689289,10.529493336740064,10.48654564527102,0.4309072740944302
Burgos,2019,5,31505.0,51115.0,32880.0,51115.0,46394.0,30152.0,32880.0,-0.48393173281495727,10.841852838728594,10.744946973787279,10.314039699692849,10.400650262332935,10.400650262332935,10.793399906257935,10.63361317073624,0.09690586494131459
Burgos,2019,6,28805.0,31505.0,30152.0,31505.0,51115.0,46394.0,30152.0,-0.08959728020967361,10.357933282865915,10.841852838728594,10.744946973787279,10.314039699692849,10.314039699692849,10.599893060797253,10.648244365127262,-0.48391955586267876
Burgos,2019,7,46809.0,28805.0,46394.0,28805.0,31505.0,51115.0,46394.0,0.4855265089428098,10.268338977758996,10.357933282865915,10.841852838728594,10.744946973787279,10.744946973787279,10.313136130312454,10.489375033117833,-0.08959430510691924
Burgos,2019,8,54619.0,46809.0,51115.0,46809.0,28805.0,31505.0,51115.0,0.15430631543883067,10.753852134294116,10.268338977758996,10.357933282865915,10.841852838728594,10.841852838728594,10.511095556026556,10.460041464973008,0.48551315653512006
Burgos,2020,5,64.0,54619.0,31505.0,54619.0,46809.0,28805.0,31505.0,-6.749254003188452,10.908155395027697,10.753852134294116,10.268338977758996,10.357933282865915,10.357933282865915,10.831003764660906,10.643448835693603,0.15430326073358103
Burgos,2020,6,1963.0,64.0,28805.0,64.0,54619.0,46809.0,28805.0,3.42334611091679,4.174387269895637,10.908155395027697,10.753852134294116,10.268338977758996,10.268338977758996,7.541271332461667,8.61213159973915,-6.73376812513206
Burgos,2020,7,14426.0,1963.0,46809.0,1963.0,64.0,54619.0,46809.0,1.994558218787157,7.582738488914411,4.174387269895637,10.908155395027697,10.753852134294116,10.753852134294116,5.878562879405024,7.555093717945915,3.4083512190187744
Burgos,2020,8,16422.0,14426.0,54619.0,14426.0,1963.0,64.0,54619.0,0.12958976520511634,9.576856729945773,7.582738488914411,4.174387269895637,10.908155395027697,10.908155395027697,8.579797609430091,7.111327496251939,1.9941182410313614
Burgos,2021,5,4470.0,16422.0,64.0,16422.0,14426.0,1963.0,64.0,-1.3012334906611205,9.70643807033756,9.576856729945773,7.582738488914411,4.174387269895637,4.174387269895637,9.641647400141666,8.955344429732582,0.1295813403917876
Burgos,2021,6,8007.0,4470.0,1963.0,4470.0,16422.0,14426.0,1963.0,0.5829277504650197,8.405367376233981,9.70643807033756,9.576856729945773,7.582738488914411,7.582738488914411,9.05590272328577,9.229554058839105,-1.3010706941035792
Burgos,2021,7,22395.0,8007.0,14426.0,8007.0,4470.0,16422.0,14426.0,1.028521560568766,8.988196320995057,8.405367376233981,9.70643807033756,9.576856729945773,9.576856729945773,8.696781848614519,9.033333922522198,0.5828289447610757
Burgos,2021,8,23167.0,22395.0,16422.0,22395.0,8007.0,4470.0,16422.0,0.033891132629069176,10.016637650468784,8.988196320995057,8.405367376233981,9.70643807033756,9.70643807033756,9.50241698573192,9.13673378256594,1.0284413294737274
Burgos,2022,5,28483.0,23167.0,4470.0,23167.0,22395.0,8007.0,4470.0,0.20657856578653444,10.050527295185443,10.016637650468784,8.988196320995057,8.405367376233981,8.405367376233981,10.033582472827113,9.685120422216428,0.033889644716659006
Burgos,2022,6,27486.0,28483.0,8007.0,28483.0,23167.0,22395.0,8007.0,-0.03563063394220656,10.257097805102015,10.050527295185443,10.016637650468784,8.988196320995057,8.988196320995057,10.15381255014373,10.108087583585414,0.20657050991657222
Burgos,2022,7,44427.0,27486.0,22395.0,27486.0,28483.0,23167.0,22395.0,0.4801706085908162,10.221468444611173,10.257097805102015,10.050527295185443,10.016637650468784,10.016637650468784,10.239283124856595,10.176364514966211,-0.03562936049084264
Burgos,2022,8,54722.0,44427.0,23167.0,44427.0,27486.0,28483.0,23167.0,0.2084184296304965,10.70162518028701,10.221468444611173,10.257097805102015,10.050527295185443,10.050527295185443,10.461546812449091,10.3933971433334,0.4801567356758376
Burgos,2023,5,36044.0,54722.0,28483.0,54722.0,44427.0,27486.0,28483.0,-0.41752540798118254,10.910039375355025,10.70162518028701,10.221468444611173,10.257097805102015,10.257097805102015,10.805832277821018,10.611044333417736,0.2084141950680145
Burgos,2023,6,31279.0,36044.0,27486.0,36044.0,54722.0,44427.0,27486.0,-0.14179346851617147,10.49252343683868,10.910039375355025,10.70162518028701,10.221468444611173,10.221468444611173,10.701281406096852,10.701395997493572,-0.4175159385163454
Burgos,2023,7,49649.0,31279.0,44427.0,31279.0,36044.0,54722.0,44427.0,0.4620313034448227,10.350734194659248,10.49252343683868,10.910039375355025,10.70162518028701,10.70162518028701,10.421628815748964,10.58443233561765,-0.14178924217943134
Burgos,2023,8,50086.0,49649.0,54722.0,49649.0,31279.0,36044.0,54722.0,0.008763278620669723,10.812753669473318,10.350734194659248,10.49252343683868,10.910039375355025,10.910039375355025,10.581743932066283,10.552003766990415,0.46201947481407046
Burgos,2024,5,39478.0,50086.0,36044.0,50086.0,49649.0,31279.0,36044.0,-0.2379979732013151,10.821516772364003,10.812753669473318,10.350734194659248,10.49252343683868,10.49252343683868,10.817135220918662,10.661668212165523,0.008763102890684493
Burgos,2024,6,29014.0,39478.0,31279.0,39478.0,50086.0,49649.0,31279.0,-0.30796508260408473,10.583524163945977,10.821516772364003,10.812753669473318,10.350734194659248,10.350734194659248,10.70252046815499,10.739264868594432,-0.2379926084180255
Burgos,2024,7,51482.0,29014.0,49649.0,29014.0,39478.0,50086.0,49649.0,0.5734537598954219,10.275568216624709,10.583524163945977,10.821516772364003,10.812753669473318,10.812753669473318,10.429546190285343,10.56020305097823,-0.3079559473212683
Burgos,2024,8,49938.0,51482.0,50086.0,51482.0,29014.0,39478.0,50086.0,-0.03044999602012055,10.849006935070413,10.275568216624709,10.583524163945977,10.821516772364003,10.821516772364003,10.562287575847561,10.569366438547034,0.5734387184457042
Burgos,2025,5,44707.0,49938.0,39478.0,49938.0,51482.0,29014.0,39478.0,-0.1106521470803461,10.818557539604447,10.849006935070413,10.275568216624709,10.583524163945977,10.583524163945977,10.83378223733743,10.647710897099858,-0.03044939546596659
Burgos,2025,6,35202.0,44707.0,29014.0,44707.0,49938.0,51482.0,29014.0,-0.2390271897398879,10.707907735505502,10.818557539604447,10.849006935070413,10.275568216624709,10.275568216624709,10.763232637554975,10.791824070060121,-0.11064980409894432
Burgos,2025,7,50524.0,35202.0,51482.0,35202.0,44707.0,49938.0,51482.0,0.36134557173994963,10.468886585227278,10.707907735505502,10.818557539604447,10.849006935070413,10.849006935070413,10.588397160366391,10.665117286779077,-0.23902115027822468
Burgos,2025,8,55390.0,50524.0,49938.0,50524.0,35202.0,44707.0,49938.0,0.09195060113328424,10.830223542271822,10.468886585227278,10.707907735505502,10.818557539604447,10.818557539604447,10.649555063749549,10.669005954334866,0.3613369570445446
Burgos,2026,5,,55390.0,44707.0,55390.0,50524.0,35202.0,44707.0,,10.922172404664506,10.830223542271822,10.468886585227278,10.707907735505502,10.707907735505502,10.876197973468164,10.740427510721203,0.09194886239268385
Burgos,2026,6,,,35202.0,,55390.0,50524.0,35202.0,,,10.922172404664506,10.830223542271822,10.468886585227278,10.468886585227278,,,
Burgos,2026,7,,,50524.0,,,55390.0,50524.0,,,,10.922172404664506,10.830223542271822,10.830223542271822,,,
Burgos,2026,8,,,55390.0,,,,55390.0,,,,,10.922172404664506,10.922172404664506,,,
Cantabria,1999,5,14801.0,,,,,,,,,,,,,,,
Cantabria,1999,6,19750.0,14801.0,,14801.0,,,,0.28845874529207904,9.602517585757411,,,,,,,
Cantabria,1999,7,21585.0,19750.0,,19750.0,14801.0,,,0.08884513766030899,9.890959401958858,9.602517585757411,,,,9.746738493858135,,0.2884418162014466
Cantabria,1999,8,20015.0,21585.0,,21585.0,19750.0,14801.0,,-0.07551663656290408,9.97980023538529,9.890959401958858,9.602517585757411,,,9.935379818672075,9.824425741033854,0.08884083342643301
Cantabria,2000,5,17130.0,20015.0,14801.0,20015.0,21585.0,19750.0,14801.0,-0.1556506801085078,9.904287232706693,9.97980023538529,9.890959401958858,9.602517585757411,9.602517585757411,9.942043734045992,9.925015623350282,-0.07551300267859773
Cantabria,2000,6,20206.0,17130.0,19750.0,17130.0,20015.0,21585.0,19750.0,0.16514827766951257,9.748644966730458,9.904287232706693,9.97980023538529,9.890959401958858,9.890959401958858,9.826466099718576,9.877577478274148,-0.1556422659762351
Cantabria,2000,7,22533.0,20206.0,21585.0,20206.0,17130.0,20015.0,21585.0,0.10900131136644298,9.913784358013496,9.748644966730458,9.904287232706693,9.97980023538529,9.97980023538529,9.831214662371977,9.855572185816882,0.1651393912830379
Cantabria,2000,8,21809.0,22533.0,20015.0,22533.0,20206.0,17130.0,20015.0,-0.03265817273689464,10.022780558724111,9.913784358013496,9.748644966730458,9.904287232706693,9.904287232706693,9.968282458368805,9.895069961156024,0.10899620071061555
Cantabria,2001,5,15831.0,21809.0,17130.0,21809.0,22533.0,20206.0,17130.0,-0.3203526855434493,9.990123859195675,10.022780558724111,9.913784358013496,9.748644966730458,9.748644966730458,10.006452208959892,9.975562925311094,-0.032656699528436306
Cantabria,2001,6,19454.0,15831.0,20206.0,15831.0,21809.0,22533.0,20206.0,0.20608266135560882,9.669788487282402,9.990123859195675,10.022780558724111,9.913784358013496,9.913784358013496,9.829956173239038,9.894230968400729,-0.32033537191327355
Cantabria,2001,7,20982.0,19454.0,22533.0,19454.0,15831.0,21809.0,22533.0,0.07561222286204483,9.875859385418654,9.669788487282402,9.990123859195675,10.022780558724111,10.022780558724111,9.772823936350527,9.845257243965577,0.206070898136252
Cantabria,2001,8,21339.0,20982.0,21809.0,20982.0,19454.0,15831.0,21809.0,0.016871457110193333,9.951467865054695,9.875859385418654,9.669788487282402,9.990123859195675,9.990123859195675,9.913663625236675,9.83237191258525,0.07560847963604189
Cantabria,2002,5,17445.0,21339.0,15831.0,21339.0,20982.0,19454.0,15831.0,-0.20148330978075002,9.968338524855744,9.951467865054695,9.875859385418654,9.669788487282402,9.669788487282402,9.95990319495522,9.931888591776366,0.016870659801048404
Cantabria,2002,6,19992.0,17445.0,19454.0,17445.0,21339.0,20982.0,19454.0,0.13627911889391342,9.766865674993165,9.968338524855744,9.951467865054695,9.875859385418654,9.875859385418654,9.867602099924454,9.895557354967869,-0.2014728498625793
Cantabria,2002,7,20739.0,19992.0,20982.0,19992.0,17445.0,21339.0,20982.0,0.03668379209858763,9.903137491271833,9.766865674993165,9.968338524855744,9.951467865054695,9.951467865054695,9.835001583132499,9.87944723037358,0.13627181627866847
Cantabria,2002,8,21998.0,20739.0,21339.0,20739.0,19992.0,17445.0,21339.0,0.05893555450368737,9.939819481783518,9.903137491271833,9.766865674993165,9.968338524855744,9.968338524855744,9.921478486527675,9.869940882682839,0.03668199051168486
Cantabria,2003,5,15680.0,21998.0,17445.0,21998.0,20739.0,19992.0,17445.0,-0.3385655252126636,9.998752276761909,9.939819481783518,9.903137491271833,9.766865674993165,9.766865674993165,9.969285879272714,9.947236416605755,0.0589327949783911
Cantabria,2003,6,16553.0,15680.0,19992.0,15680.0,21998.0,20739.0,19992.0,0.05418133935576641,9.660205067381032,9.998752276761909,9.939819481783518,9.903137491271833,9.903137491271833,9.82947867207147,9.866258941975486,-0.33854720938087723
Cantabria,2003,7,18704.0,16553.0,20739.0,16553.0,15680.0,21998.0,20739.0,0.12217005045168428,9.714383043445341,9.660205067381032,9.998752276761909,9.939819481783518,9.939819481783518,9.687294055413187,9.791113462529427,0.05417797606430952
Cantabria,2003,8,19587.0,18704.0,21998.0,18704.0,16553.0,15680.0,21998.0,0.046128676142894065,9.836546146782247,9.714383043445341,9.660205067381032,9.998752276761909,9.998752276761909,9.775464595113794,9.737044752536207,0.12216310333690572
Cantabria,2004,5,15488.0,19587.0,15680.0,19587.0,18704.0,16553.0,15680.0,-0.23480055033838454,9.882672412822208,9.836546146782247,9.714383043445341,9.660205067381032,9.660205067381032,9.859609279802228,9.811200534349933,0.04612626603996084
Cantabria,2004,6,19900.0,15488.0,16553.0,15488.0,19587.0,18704.0,16553.0,0.25065420119622495,9.647885373547759,9.882672412822208,9.836546146782247,9.714383043445341,9.714383043445341,9.765278893184984,9.789034644384072,-0.23478703927444933
Cantabria,2004,7,18340.0,19900.0,18704.0,19900.0,15488.0,19587.0,18704.0,-0.08163526490212902,9.898525260706313,9.647885373547759,9.882672412822208,9.836546146782247,9.836546146782247,9.773205317127037,9.809694349025428,0.25063988715855423
Cantabria,2004,8,19826.0,18340.0,19587.0,18340.0,19900.0,15488.0,19587.0,0.07790974078238833,9.816894269951032,9.898525260706313,9.647885373547759,9.882672412822208,9.882672412822208,9.857709765328671,9.7877683014017,-0.08163099075528102
Cantabria,2005,5,19003.0,19826.0,15488.0,19826.0,18340.0,19900.0,15488.0,-0.042397346171485495,9.894799924138562,9.816894269951032,9.898525260706313,9.647885373547759,9.647885373547759,9.855847097044798,9.870073151598637,0.07790565418753026
Cantabria,2005,6,20327.0,19003.0,19900.0,19003.0,19826.0,18340.0,19900.0,0.0673531901376041,9.852404762306811,9.894799924138562,9.816894269951032,9.898525260706313,9.898525260706313,9.873602343222686,9.854699652132135,-0.04239516183175063
Cantabria,2005,7,22852.0,20327.0,18340.0,20327.0,19003.0,19826.0,18340.0,0.11708858928539101,9.919754525,9.852404762306811,9.894799924138562,9.816894269951032,9.816894269951032,9.886079643653407,9.888986403815125,0.06734976269318871
Cantabria,2005,8,22980.0,22852.0,19826.0,22852.0,20327.0,19003.0,19826.0,0.005585631558393089,10.036837678732885,9.919754525,9.852404762306811,9.894799924138562,9.894799924138562,9.978296101866443,9.936332322013232,0.11708315373288514
Cantabria,2006,5,17802.0,22980.0,19003.0,22980.0,22852.0,20327.0,19003.0,-0.25531346188386905,10.042423066556905,10.036837678732885,9.919754525,9.852404762306811,9.852404762306811,10.039630372644895,9.999671756763263,0.005585387824019961
Cantabria,2006,6,21343.0,17802.0,20327.0,17802.0,22980.0,22852.0,20327.0,0.18141300652469106,9.787122261404862,10.042423066556905,10.036837678732885,9.919754525,9.919754525,9.914772663980884,9.955461002231552,-0.2553008051520429
Cantabria,2006,7,23158.0,21343.0,22852.0,21343.0,17802.0,22980.0,22852.0,0.08161647612864975,9.96852594871535,9.787122261404862,10.042423066556905,10.036837678732885,10.036837678732885,9.877824105060107,9.93269042555904,0.18140368731048717
Cantabria,2006,8,25539.0,23158.0,22980.0,23158.0,21343.0,17802.0,22980.0,0.09786640237994959,10.050138752861821,9.96852594871535,9.787122261404862,10.042423066556905,10.042423066556905,10.009332350788586,9.935262320994012,0.08161280414647187
Cantabria,2007,5,18221.0,25539.0,17802.0,25539.0,23158.0,21343.0,17802.0,-0.3376319205022895,10.14800112958653,10.050138752861821,9.96852594871535,9.787122261404862,9.787122261404862,10.099069941224176,10.055555277054568,0.09786237672470932
Cantabria,2007,6,22372.0,18221.0,21343.0,18221.0,25539.0,23158.0,21343.0,0.20523540189160094,9.810384934273804,10.14800112958653,10.050138752861821,9.96852594871535,9.96852594871535,9.979193031930167,10.002841605574053,-0.3376161953127266
Cantabria,2007,7,26826.0,22372.0,23158.0,22372.0,18221.0,25539.0,23158.0,0.18156138952055656,10.015610153673077,9.810384934273804,10.14800112958653,10.050138752861821,10.050138752861821,9.91299754397344,9.991332072511137,0.20522521939927252
Cantabria,2007,8,25662.0,26826.0,25539.0,26826.0,22372.0,18221.0,25539.0,-0.044360268007071824,10.197164122035577,10.015610153673077,9.810384934273804,10.14800112958653,10.14800112958653,10.106387137854327,10.00771973666082,0.18155396836250048
Cantabria,2008,5,23091.0,25662.0,18221.0,25662.0,26826.0,22372.0,18221.0,-0.10556836725253582,10.1528055448198,10.197164122035577,10.015610153673077,9.810384934273804,9.810384934273804,10.17498483342769,10.121859940176153,-0.04435857721577641
