Provincias,Año,Mes,Turistas_totales,Turistas_pasados,lag_estacional,lag_1,lag_2,lag_3,lag_4,log_ratio,log_lag_1,log_lag_2,log_lag_3,log_lag_4,log_lag_estacional,media_lag_2,media_lag_3,tendencia_corta
Salamanca,2026,7,,,42564.0,,50471.0,42564.0,34072.0,,,10.829174006050646,10.658787598318158,10.436260560784943,10.658787598318158,,,
Salamanca,2026,8,,,50471.0,,,50471.0,42564.0,,,,10.829174006050646,10.658787598318158,10.829174006050646,,,
Santa Cruz de Tenerife,2026,6,,285632.0,265574.0,285632.0,279988.0,265574.0,281821.0,,12.562463048991104,12.542505595665396,12.489652565648214,12.549030944952323,12.489652565648214,12.552484322328251,12.531540403434905,0.01995745332570742
Santa Cruz de Tenerife,2026,7,,,279988.0,,285632.0,279988.0,265574.0,,,12.562463048991104,12.542505595665396,12.489652565648214,12.542505595665396,,,
Santa Cruz de Tenerife,2026,8,,,285632.0,,,285632.0,279988.0,,,,12.562463048991104,12.542505595665396,12.562463048991104,,,
Segovia,2026,6,,13523.0,12387.0,13523.0,12310.0,12387.0,10589.0,,9.512221163827776,9.418248450647615,9.424483541093094,9.267665438595452,9.424483541093094,9.465234807237696,9.451651051856162,0.0939727131801611
Segovia,2026,7,,,12310.0,,13523.0,12310.0,12387.0,,,9.512221163827776,9.418248450647615,9.424483541093094,9.418248450647615,,,
Segovia,2026,8,,,13523.0,,,13523.0,12310.0,,,,9.512221163827776,9.418248450647615,9.512221163827776,,,
Sevilla,2026,6,,190198.0,187853.0,190198.0,167215.0,187853.0,201569.0,,12.155826171456052,12.027041668834284,12.143420344360717,12.213891994582305,12.143420344360717,12.091433920145167,12.108762728217016,0.12878450262176777
Sevilla,2026,7,,,167215.0,,190198.0,167215.0,187853.0,,,12.155826171456052,12.027041668834284,12.143420344360717,12.027041668834284,,,
Sevilla,2026,8,,,190198.0,,,190198.0,167215.0,,,,12.155826171456052,12.027041668834284,12.155826171456052,,,
Soria,2026,6,,2265.0,2387.0,2265.0,2371.0,2387.0,1897.0,,7.725771441587952,7.771488760117616,7.778211474512493,7.5485559791698735,7.778211474512493,7.748630100852784,7.758490558739354,-0.045717318529663764
Soria,2026,7,,,2371.0,,2265.0,2371.0,2387.0,,,7.725771441587952,7.771488760117616,7.778211474512493,7.771488760117616,,,
Soria,2026,8,,,2265.0,,,2265.0,2371.0,,,,7.725771441587952,7.771488760117616,7.725771441587952,,,
Tarragona,2026,6,,240455.0,195537.0,240455.0,234276.0,195537.0,243534.0,,12.390292399607208,12.36425945493136,12.18351001292103,12.40301594834191,12.18351001292103,12.377275927269284,12.312687289153198,0.026032944675847602
Tarragona,2026,7,,,234276.0,,240455.0,234276.0,195537.0,,,12.390292399607208,12.36425945493136,12.18351001292103,12.36425945493136,,,
Tarragona,2026,8,,,240455.0,,,240455.0,234276.0,,,,12.390292399607208,12.36425945493136,12.390292399607208,,,
Teruel,2026,6,,5361.0,6325.0,5361.0,5413.0,6325.0,6054.0,,8.587092318795905,8.596743470174246,8.752423403865594,8.708639655987193,8.752423403865594,8.591917894485075,8.645419730945248,-0.009651151378340828
Teruel,2026,7,,,5413.0,,5361.0,5413.0,6325.0,,,8.587092318795905,8.596743470174246,8.752423403865594,8.596743470174246,,,
Teruel,2026,8,,,5361.0,,,5361.0,5413.0,,,,8.587092318795905,8.596743470174246,8.587092318795905,,,
Toledo,2026,6,,20242.0,19664.0,20242.0,20375.0,19664.0,20949.0,,9.915564333761576,9.922113016659292,9.88659568486591,9.949893925350283,9.88659568486591,9.918838675210434,9.90809101176226,-0.0065486828977157074
Toledo,2026,7,,,20375.0,,20242.0,20375.0,19664.0,,,9.915564333761576,9.922113016659292,9.88659568486591,9.922113016659292,,,
Toledo,2026,8,,,20242.0,,,20242.0,20375.0,,,,9.915564333761576,9.922113016659292,9.915564333761576,,,
Valencia/València,2026,6,,183784.0,151296.0,183784.0,166066.0,151296.0,187910.0,,12.121521875127273,12.020146600366106,11.927000071423885,12.143723725465595,11.927000071423885,12.07083423774669,12.022889515639088,0.10137527476116759
Valencia/València,2026,7,,,166066.0,,183784.0,166066.0,151296.0,,,12.121521875127273,12.020146600366106,11.927000071423885,12.020146600366106,,,
Valencia/València,2026,8,,,183784.0,,,183784.0,166066.0,,,,12.121521875127273,12.020146600366106,12.121521875127273,,,
Valladolid,2026,6,,23564.0,12114.0,23564.0,19965.0,12114.0,22032.0,,10.067517839357832,9.90178610589637,9.402199633250627,10.000296608464188,9.402199633250627,9.984651972627102,9.790501192834943,0.16573173346146142
Valladolid,2026,7,,,19965.0,,23564.0,19965.0,12114.0,,,10.067517839357832,9.90178610589637,9.402199633250627,9.90178610589637,,,
Valladolid,2026,8,,,23564.0,,,23564.0,19965.0,,,,10.067517839357832,9.90178610589637,10.067517839357832,,,
Zamora,2026,6,,3217.0,2913.0,3217.0,2519.0,2913.0,3593.0,,8.076515327552329,7.832014180505469,7.97728198675515,8.187021067343505,7.97728198675515,7.954264754028899,7.961937164937649,0.24450114704685966
Zamora,2026,7,,,2519.0,,3217.0,2519.0,2913.0,,,8.076515327552329,7.832014180505469,7.97728198675515,7.832014180505469,,,
Zamora,2026,8,,,3217.0,,,3217.0,2519.0,,,,8.076515327552329,7.832014180505469,8.076515327552329,,,
Zaragoza,2026,6,,51527.0,35732.0,51527.0,41182.0,35732.0,50730.0,,10.849880628226726,10.625780828826777,10.48382991054901,10.834292442568305,10.48382991054901,10.737830728526752,10.653163789200839,0.22409979939994962
Zaragoza,2026,7,,,41182.0,,51527.0,41182.0,35732.0,,,10.849880628226726,10.625780828826777,10.48382991054901,10.625780828826777,,,
Zaragoza,2026,8,,,51527.0,,,51527.0,41182.0,,,,10.849880628226726,10.625780828826777,10.849880628226726,,,
Ávila,2026,6,,4930.0,5922.0,4930.0,4363.0,5922.0,4708.0,,8.503297086224126,8.381144346952961,8.686598356276965,8.457230850243555,8.686598356276965,8.442220716588544,8.523679929818018,0.12215273927116499
Ávila,2026,7,,,4363.0,,4930.0,4363.0,5922.0,,,8.503297086224126,8.381144346952961,8.686598356276965,8.381144346952961,,,
Ávila,2026,8,,,4930.0,,,4930.0,4363.0,,,,8.503297086224126,8.381144346952961,8.503297086224126,,,
